68,0
-1,0
-3,0
15,0
67,25132
171,0
68,0
3,0
67,32330
1,0
-6,0
9,0
28,33190
82,0
-8,0
56,35947
79,0
19,0
37,0
27,0
208,27946
307,0
207,27943
35,34995
458,29065
-82,29443
7,29542
494,0
527,30061
127,30061
85,29584
122,0
45,30414
20,28731
303,0
303,0
18,0
31,0
-57,0
38,32443
-44,32439
-89,0
-64,0
-46,0
-49,0
-47,0
-57,0
26,43991
-51,33157
-55,0
325,0
20,35947
262,0
25,0
519,36375
323,29443
33,29565
56,29542
-50,0
24,0
164,0
214,30414
121,39565
20,28731
20,0
51,0
67,47652
-39,0
42,0
-10,41237
33,0
-78,41195
165,41463
-46,0
127,0
19,43991
71,0
24,42202
24,49418
26,0
-53,33172
483,0
115,0
82,0
45,0
46,0
406,0
31,25132
245,46047
346,36763
141,45945
661,0
27,45789
135,54853
30,29565
163,0
322,30061
171,0
35,0
317,0
191,30414
27,32246
259,0
53,0
318,50568
294,41237
33,0
139,0
630,0
323,42202
44,35947
222,0
520,0
123,0
363,0
-36,52099
21,64681
700,0
115,0
126,44978
118,36375
216,36763
25,0
26,45789
60,54853
28,0
125,0
609,56272
395,56073
391,0
501,0
311,0
52,0
497,56151
30,28731
20,32330
586,57808
283,29552
-74,0
264,0
243,0
64,39565
448,35947
220,0
-59,32246
-44,32330
31,25132
25,50460
208,0
455,51247
346,51247
449,0
734,42202
18,35947
361,0
24,0
88,36375
35,28731
205,64620
-11,64422
-17,0
132,0
44,50331
446,0
432,27946
1463,27943
93,0
-83,67259
230,67542
223,39565
237,68542
61,69259
20,52099
235,69403
126,0
378,70357
23,70996
230,0
46,0
23,0
22,0
46,0
19,51247
140,28731
23,33172
23,0
120,72893
17,73700
24,73700
-41,0
-36,0
-39,0
-48,64391
59,46047
139,36763
17,45945
29,45789
-5,25132
20,62919
32,29565
24,57808
20,30061
22,0
45,67383
-45,67542
148,39565
19,68542
48,69259
-13,79202
18,70357
36,71145
48,80155
30,80151
162,33157
34,64620
24,0
168,82951
9,0
26,82846
91,64391
-29,66573
174,30414
54,68542
27,70357
92,42202
162,33172
-8,0
62,0
1,0
47,0
59,32340
2,0
-42,0
5,0
31,0
-12,0
-19,0
25,0
227,0
32,0
52,36850
45,0
7,0
18,20292
-40,0
12,26848
85,26848
-15,0
63,0
-6,0
-2,0
279,0
0,0
-12,0
76,0
21,0
-17,30402
-3,0
48,0
55,43148
87,31351
109,0
-18,0
10,0
219,0
-29,0
-37,0
21,40468
323,33480
48,50345
158,0
22,0
52,0
21,51194
23,0
50,35910
-53,26848
177,0
9,0
31,19673
23,0
427,0
18,0
-48,0
41,0
50,56646
44,43148
123,30402
38,0
52,0
23,40468
-147,0
107,0
26,50345
26,36850
27,0
43,32340
124,33480
124,20292
225,0
17,43981
-42,56564
27,0
118,0
123,44066
33,56602
11,0
25,57482
16,0
130,44971
221,0
44,0
21,58390
157,0
222,0
19,0
39,50352
119,28752
21,60195
319,31546
134,0
132,0
26,0
25,41382
125,0
57,0
21,33480
43,0
30,0
19,0
29,71891
423,44066
30,56602
44,53445
99,53445
150,57456
236,26848
220,0
19,32340
20,60195
37,60195
3,82688
139,57456
-50,35880
26,0
119,54858
-46,0
1,32340
41,56564
382,56673
391,56691
458,28752
27,0
123,0
19,57482
127,57328
138,57329
32,57329
80,0
47,58390
189,30402
448,58497
89,0
302,0
165,0
107,0
14,59001
64,59025
-7,0
232,50352
263,60112
65,60777
131,60699
172,60960
139,60893
284,0
352,0
364,20292
232,33480
136,62740
95,50352
54,64430
47,0
65,35880
341,56673
263,28752
30,30402
158,58497
233,0
29,59001
54,59025
20,60112
23,70985
49,0
18,0
58,0
54,64430
46,56691
29,0
35,67338
28,57225
50,30402
29,78194
23,59001
20,59025
24,64430
23,64381
20,73746
35,73701
30,0
38,64575
11,56673
7,58497
15,0
10,0
-6,0
12,0
0,0
5,0
54,0
158,0
70,0
71,0
6,0
69,0
-12,0
12,0
56,0
-28,0
51,0
129,0
-8,0
8,24146
154,34249
-13,0
-30,0
275,0
47,26950
-15,0
-32,0
5,0
62,27588
10,0
7,27563
-2,27550
63,27579
66,0
-12,0
59,27584
64,0
148,37845
26,0
18,0
3,0
22,29444
32,29444
541,29444
22,0
7,0
6,0
6,0
6,0
6,0
6,0
32,0
50,0
48,0
-37,0
228,0
242,0
23,0
20,0
2,0
44,34146
108,0
107,33954
201,0
27,34959
19,34847
118,0
28,35751
27,35746
217,0
31,0
61,49446
121,45862
5,0
-1,26667
224,46874
27,0
39,0
12,0
115,0
132,0
100,0
261,43005
61,0
205,29444
728,0
144,50445
47,0
126,51288
120,51248
132,34249
226,0
162,0
101,0
9,0
119,0
199,24151
548,0
46,26950
203,0
6,44705
24,49446
319,55093
26,49451
202,45789
122,59369
731,37845
22,46874
1,0
5,0
310,36647
71,0
39,47452
141,0
144,47494
119,57552
46,48367
36,0
108,49299
116,0
11,0
31,50445
186,0
620,0
521,31239
121,34249
282,0
-19,32347
299,51702
128,0
203,0
-74,0
118,42999
92,52705
79,42949
16,26950
20,63792
18,55093
157,49451
105,0
28,46874
-47,44705
19,0
23,65600
121,34801
21,44687
262,55362
148,55252
351,0
625,55252
320,55377
324,0
106,56077
535,56515
756,0
181,0
238,0
181,57022
268,0
29,50445
167,47504
308,37567
-15,47452
45,57666
98,47494
120,51288
18,58369
108,0
112,48367
326,40258
289,59257
446,50151
1849,0
757,0
425,60354
100,60031
745,0
19,55093
560,0
890,0
-54,46874
65,32353
317,38606
507,62077
195,62750
560,63161
469,0
109,0
157,0
152,0
996,0
784,0
135,0
107,64412
107,53484
45,0
1001,65302
449,27563
22,0
107,0
178,66292
67,0
380,0
15,67049
11,67952
9,0
