-1.3672,-0.85242,-0.85242,0.5926,-0.39905,-0.37351,0.28401,-0.17542,-0.21652
-1.3672,0.083919,0.083919,0.5926,-0.39905,-0.37351,0.28401,-0.17542,-0.21652
-1.3672,-0.62948,-0.62948,-1.6824,2.4984,-0.37351,0.28401,-0.17542,-0.21652
-1.3672,-0.62948,-0.62948,-1.6824,2.4984,-0.37351,0.28401,-0.17542,-0.21652
-1.3672,1.1763,1.1763,0.5926,-0.39905,-0.37351,-3.5104,-0.17542,4.6047
-1.3672,-0.1,-0.1,0.5926,-0.39905,-0.37351,0.28401,-0.17542,-0.21652
-1.3672,0.18981,0.18981,0.5926,-0.39905,-0.37351,0.28401,-0.17542,-0.21652
-1.3672,0.18981,0.18981,0.5926,-0.39905,-0.37351,0.28401,-0.17542,-0.21652
-1.3672,-0.61276,-0.61276,0.5926,-0.39905,-0.37351,0.28401,-0.17542,-0.21652
-1.2513,-0.29507,-0.29507,0.5926,-0.39905,-0.37351,0.28401,-0.17542,-0.21652
-1.1354,0.44062,0.44062,-1.6824,2.4984,-0.37351,0.28401,-0.17542,-0.21652
-1.1354,-0.55703,-0.55703,0.5926,-0.39905,-0.37351,0.28401,-0.17542,-0.21652
-1.1354,-1.0865,-1.0865,0.5926,-0.39905,-0.37351,0.28401,-0.17542,-0.21652
-0.67174,-0.11672,-0.11672,-1.6824,-0.39905,2.6693,0.28401,-0.17542,-0.21652
-0.67174,0.68585,0.68585,-1.6824,-0.39905,2.6693,0.28401,-0.17542,-0.21652
-1.0774,-0.57932,-0.57932,-1.6824,2.4984,-0.37351,0.28401,-0.17542,-0.21652
-1.0195,-0.25049,-0.25049,0.5926,-0.39905,-0.37351,0.28401,-0.17542,-0.21652
-0.55583,-0.3118,-0.3118,-1.6824,-0.39905,2.6693,0.28401,-0.17542,-0.21652
-0.82242,-0.0052564,-0.0052564,0.5926,-0.39905,-0.37351,0.28401,-0.17542,-0.21652
-0.82242,-1.0754,-1.0754,0.5926,-0.39905,-0.37351,0.28401,-0.17542,-0.21652
-0.82242,-0.41212,-0.41212,0.5926,-0.39905,-0.37351,0.28401,-0.17542,-0.21652
-0.82242,1.1763,1.1763,0.5926,-0.39905,-0.37351,-3.5104,-0.17542,4.6047
-0.70651,-2.1789,-2.1789,0.5926,-0.39905,-0.37351,0.28401,-0.17542,-0.21652
-0.26605,0.17309,0.17309,-1.6824,-0.39905,2.6693,0.28401,-0.17542,-0.21652
-0.26605,0.30686,0.30686,-1.6824,-0.39905,2.6693,0.28401,-0.17542,-0.21652
-0.65242,-0.62391,-0.62391,0.5926,-0.39905,-0.37351,0.28401,-0.17542,-0.21652
-0.60219,-0.38982,-0.38982,0.5926,-0.39905,-0.37351,0.28401,-0.17542,-0.21652
-0.60219,0.18981,0.18981,0.5926,-0.39905,-0.37351,0.28401,-0.17542,-0.21652
-0.60219,-0.83012,-0.83012,0.5926,-0.39905,-0.37351,0.28401,-0.17542,-0.21652
-0.60219,0.63569,0.63569,0.5926,-0.39905,-0.37351,0.28401,-0.17542,-0.21652
-0.60219,-0.41212,-0.41212,-1.6824,2.4984,-0.37351,0.28401,-0.17542,-0.21652
-0.54424,-0.58489,-0.58489,0.5926,-0.39905,-0.37351,0.28401,-0.17542,-0.21652
-0.38196,-0.65177,-0.65177,-1.6824,2.4984,-0.37351,0.28401,-0.17542,-0.21652
-0.38196,-0.32294,-0.32294,0.5926,-0.39905,-0.37351,0.28401,-0.17542,-0.21652
-0.38196,-0.48457,-0.48457,0.5926,-0.39905,-0.37351,0.28401,-0.17542,-0.21652
-0.38196,0.028184,0.028184,0.5926,-0.39905,-0.37351,0.28401,-0.17542,-0.21652
-0.32401,0.022611,0.022611,0.5926,-0.39905,-0.37351,0.28401,-0.17542,-0.21652
-0.32401,-0.41212,-0.41212,-1.6824,2.4984,-0.37351,0.28401,-0.17542,-0.21652
-0.2081,-0.17246,-0.17246,0.5926,-0.39905,-0.37351,0.28401,-0.17542,-0.21652
-0.2081,0.39046,0.39046,-1.6824,2.4984,-0.37351,0.28401,-0.17542,-0.21652
-0.15014,1.4996,1.4996,0.5926,-0.39905,-0.37351,0.28401,-0.17542,-0.21652
-0.15014,-0.7521,-0.7521,0.5926,-0.39905,-0.37351,0.28401,-0.17542,-0.21652
-0.092185,-0.20033,-0.20033,0.5926,-0.39905,-0.37351,0.28401,-0.17542,-0.21652
-0.092185,-0.90815,-0.90815,-1.6824,2.4984,-0.37351,0.28401,-0.17542,-0.21652
-0.03423,-0.69636,-0.69636,-1.6824,2.4984,-0.37351,0.28401,-0.17542,-0.21652
0.081681,1.5609,1.5609,0.5926,-0.39905,-0.37351,0.28401,-0.17542,-0.21652
0.081681,-0.072138,-0.072138,0.5926,-0.39905,-0.37351,0.28401,-0.17542,-0.21652
0.081681,0.31243,0.31243,0.5926,-0.39905,-0.37351,0.28401,-0.17542,-0.21652
0.19759,-0.33409,-0.33409,0.5926,-0.39905,-0.37351,0.28401,-0.17542,-0.21652
0.66123,-0.29507,-0.29507,-1.6824,-0.39905,2.6693,0.28401,-0.17542,-0.21652
0.25555,-0.31737,-0.31737,-1.6824,2.4984,-0.37351,0.28401,-0.17542,-0.21652
0.3135,-0.033124,-0.033124,0.5926,-0.39905,-0.37351,0.28401,-0.17542,-0.21652
0.37146,-0.61276,-0.61276,0.5926,-0.39905,-0.37351,0.28401,-0.17542,-0.21652
0.48737,-0.15017,-0.15017,-1.6824,2.4984,-0.37351,0.28401,-0.17542,-0.21652
0.54532,1.5107,1.5107,0.5926,-0.39905,-0.37351,0.28401,-0.17542,-0.21652
0.54532,0.028184,0.028184,0.5926,-0.39905,-0.37351,0.28401,-0.17542,-0.21652
0.66123,0.5911,0.5911,-1.6824,2.4984,-0.37351,0.28401,-0.17542,-0.21652
0.66123,-0.46228,-0.46228,0.5926,-0.39905,-0.37351,0.28401,-0.17542,-0.21652
0.71919,0.050478,0.050478,-1.6824,2.4984,-0.37351,0.28401,-0.17542,-0.21652
0.77715,-0.70194,-0.70194,0.5926,-0.39905,-0.37351,0.28401,-0.17542,-0.21652
0.77715,2.4861,2.4861,0.5926,-0.39905,-0.37351,0.28401,-0.17542,-0.21652
0.77715,0.45176,0.45176,0.5926,-0.39905,-0.37351,0.28401,-0.17542,-0.21652
0.77715,-0.15017,-0.15017,-1.6824,2.4984,-0.37351,0.28401,-0.17542,-0.21652
1.2987,-0.42884,-0.42884,-1.6824,-0.39905,2.6693,-3.5104,5.6836,-0.21652
0.95874,0.27342,0.27342,-1.6824,2.4984,-0.37351,0.28401,-0.17542,-0.21652
0.95874,0.45176,0.45176,0.5926,-0.39905,-0.37351,0.28401,-0.17542,-0.21652
0.95874,-0.46228,-0.46228,0.5926,-0.39905,-0.37351,0.28401,-0.17542,-0.21652
1.0167,0.71929,0.71929,0.5926,-0.39905,-0.37351,0.28401,-0.17542,-0.21652
1.0167,0.22325,0.22325,0.5926,-0.39905,-0.37351,0.28401,-0.17542,-0.21652
1.0746,0.65798,0.65798,0.5926,-0.39905,-0.37351,0.28401,-0.17542,-0.21652
1.6465,-0.8134,-0.8134,-1.6824,-0.39905,2.6693,0.28401,-0.17542,-0.21652
1.1326,0.24555,0.24555,0.5926,-0.39905,-0.37351,0.28401,-0.17542,-0.21652
1.1326,0.028184,0.028184,0.5926,-0.39905,-0.37351,0.28401,-0.17542,-0.21652
1.1635,-0.61276,-0.61276,-1.6824,2.4984,-0.37351,0.28401,-0.17542,-0.21652
1.2215,2.4861,2.4861,0.5926,-0.39905,-0.37351,-3.5104,5.6836,-0.21652
1.2485,0.5911,0.5911,0.5926,-0.39905,-0.37351,0.28401,-0.17542,-0.21652
1.3065,-0.18918,-0.18918,0.5926,-0.39905,-0.37351,0.28401,-0.17542,-0.21652
1.4842,-0.13345,-0.13345,-1.6824,2.4984,-0.37351,0.28401,-0.17542,-0.21652
1.5653,-0.95831,-0.95831,0.5926,-0.39905,-0.37351,0.28401,-0.17542,-0.21652
2.284,-0.8134,-0.8134,-1.6824,-0.39905,2.6693,0.28401,-0.17542,-0.21652
2.3999,-0.8134,-0.8134,-1.6824,-0.39905,2.6693,0.28401,-0.17542,-0.21652
2.1681,-0.95831,-0.95831,0.5926,-0.39905,-0.37351,0.28401,-0.17542,-0.21652
-1.3672,0.30686,0.30686,0.5926,-0.39905,-0.37351,-3.5104,-0.17542,4.6047
-1.3672,0.37374,0.37374,0.5926,-0.39905,-0.37351,0.28401,-0.17542,-0.21652
-1.3672,-0.38425,-0.38425,0.5926,-0.39905,-0.37351,-3.5104,-0.17542,4.6047
-1.3672,-0.58489,-0.58489,-1.6824,2.4984,-0.37351,0.28401,-0.17542,-0.21652
-1.3672,-0.52359,-0.52359,0.5926,-0.39905,-0.37351,0.28401,-0.17542,-0.21652
-1.3672,-0.1223,-0.1223,0.5926,-0.39905,-0.37351,0.28401,-0.17542,-0.21652
-1.3672,-0.52916,-0.52916,-1.6824,2.4984,-0.37351,0.28401,-0.17542,-0.21652
-1.3672,-0.5626,-0.5626,0.5926,-0.39905,-0.37351,0.28401,-0.17542,-0.21652
-1.3672,0.70257,0.70257,0.5926,-0.39905,-0.37351,0.28401,-0.17542,-0.21652
-1.0195,-0.94717,-0.94717,-1.6824,-0.39905,2.6693,0.28401,-0.17542,-0.21652
-1.1354,0.66356,0.66356,-1.6824,2.4984,-0.37351,0.28401,-0.17542,-0.21652
-0.55583,-0.94717,-0.94717,-1.6824,-0.39905,2.6693,-3.5104,-0.17542,4.6047
-1.0195,0.54651,0.54651,0.5926,-0.39905,-0.37351,-3.5104,-0.17542,4.6047
-0.96151,-0.021977,-0.021977,0.5926,-0.39905,-0.37351,0.28401,-0.17542,-0.21652
-0.88038,-0.5626,-0.5626,0.5926,-0.39905,-0.37351,0.28401,-0.17542,-0.21652
-0.88038,0.70257,0.70257,0.5926,-0.39905,-0.37351,0.28401,-0.17542,-0.21652
-0.82242,0.49635,0.49635,0.5926,-0.39905,-0.37351,0.28401,-0.17542,-0.21652
-0.82242,3.7066,3.7066,0.5926,-0.39905,-0.37351,-3.5104,-0.17542,4.6047
-0.26605,-0.76882,-0.76882,-1.6824,-0.39905,2.6693,0.28401,-0.17542,-0.21652
-0.82242,-0.55145,-0.55145,0.5926,-0.39905,-0.37351,0.28401,-0.17542,-0.21652
-0.76447,1.6779,1.6779,0.5926,-0.39905,-0.37351,0.28401,-0.17542,-0.21652
-0.76447,0.45734,0.45734,0.5926,-0.39905,-0.37351,0.28401,-0.17542,-0.21652
-0.76447,3.3555,3.3555,0.5926,-0.39905,-0.37351,0.28401,-0.17542,-0.21652
-0.2081,0.46849,0.46849,-1.6824,-0.39905,2.6693,0.28401,-0.17542,-0.21652
-0.70651,1.6779,1.6779,0.5926,-0.39905,-0.37351,-3.5104,-0.17542,4.6047
-0.70651,-1.2258,-1.2258,0.5926,-0.39905,-0.37351,0.28401,-0.17542,-0.21652
-0.65242,1.6779,1.6779,0.5926,-0.39905,-0.37351,-3.5104,-0.17542,4.6047
-0.65242,0.40718,0.40718,0.5926,-0.39905,-0.37351,0.28401,-0.17542,-0.21652
-0.65242,-0.8357,-0.8357,0.5926,-0.39905,-0.37351,0.28401,-0.17542,-0.21652
0.023726,2.6533,2.6533,-1.6824,-0.39905,2.6693,0.28401,-0.17542,-0.21652
0.023726,-0.76882,-0.76882,-1.6824,-0.39905,2.6693,0.28401,-0.17542,-0.21652
-0.62924,0.7583,0.7583,0.5926,-0.39905,-0.37351,0.28401,-0.17542,-0.21652
-0.62924,-0.021977,-0.021977,0.5926,-0.39905,-0.37351,0.28401,-0.17542,-0.21652
-0.60219,-0.021977,-0.021977,0.5926,-0.39905,-0.37351,0.28401,-0.17542,-0.21652
-0.60219,-1.2927,-1.2927,0.5926,-0.39905,-0.37351,0.28401,-0.17542,-0.21652
-0.60219,-0.1223,-0.1223,0.5926,-0.39905,-0.37351,0.28401,-0.17542,-0.21652
-0.60219,0.34587,0.34587,0.5926,-0.39905,-0.37351,0.28401,-0.17542,-0.21652
-0.60219,-0.33409,-0.33409,0.5926,-0.39905,-0.37351,0.28401,-0.17542,-0.21652
-0.54424,-0.021977,-0.021977,0.5926,-0.39905,-0.37351,0.28401,-0.17542,-0.21652
-0.54424,-0.51244,-0.51244,-1.6824,2.4984,-0.37351,0.28401,-0.17542,-0.21652
-0.54424,-0.35081,-0.35081,0.5926,-0.39905,-0.37351,0.28401,-0.17542,-0.21652
-0.43992,-0.25049,-0.25049,0.5926,-0.39905,-0.37351,-3.5104,-0.17542,4.6047
-0.38196,-0.55145,-0.55145,0.5926,-0.39905,-0.37351,0.28401,-0.17542,-0.21652
-0.32401,-0.55145,-0.55145,0.5926,-0.39905,-0.37351,0.28401,-0.17542,-0.21652
0.42941,0.71929,0.71929,-1.6824,-0.39905,2.6693,0.28401,-0.17542,-0.21652
-0.26605,0.34587,0.34587,0.5926,-0.39905,-0.37351,0.28401,-0.17542,-0.21652
-0.2081,-0.55145,-0.55145,0.5926,-0.39905,-0.37351,0.28401,-0.17542,-0.21652
0.60328,-0.40097,-0.40097,-1.6824,-0.39905,2.6693,0.28401,-0.17542,-0.21652
-0.15014,0.34587,0.34587,0.5926,-0.39905,-0.37351,0.28401,-0.17542,-0.21652
-0.15014,0.80289,0.80289,0.5926,-0.39905,-0.37351,0.28401,-0.17542,-0.21652
-0.03423,-0.1223,-0.1223,0.5926,-0.39905,-0.37351,0.28401,-0.17542,-0.21652
0.77715,0.71929,0.71929,-1.6824,-0.39905,2.6693,0.28401,-0.17542,-0.21652
0.89306,0.13408,0.13408,-1.6824,-0.39905,2.6693,0.28401,-0.17542,-0.21652
0.19759,-0.55145,-0.55145,0.5926,-0.39905,-0.37351,0.28401,-0.17542,-0.21652
0.23237,-0.55145,-0.55145,0.5926,-0.39905,-0.37351,0.28401,-0.17542,-0.21652
1.1249,2.029,2.029,-1.6824,-0.39905,2.6693,0.28401,-0.17542,-0.21652
0.3135,1.154,1.154,0.5926,-0.39905,-0.37351,0.28401,-0.17542,-0.21652
0.3135,-0.55145,-0.55145,0.5926,-0.39905,-0.37351,0.28401,-0.17542,-0.21652
0.37146,-0.12787,-0.12787,0.5926,-0.39905,-0.37351,0.28401,-0.17542,-0.21652
0.37146,0.34587,0.34587,0.5926,-0.39905,-0.37351,0.28401,-0.17542,-0.21652
0.37146,0.91993,0.91993,0.5926,-0.39905,-0.37351,-3.5104,5.6836,-0.21652
1.5306,0.40718,0.40718,0.5926,-0.39905,-0.37351,-3.5104,-0.17542,4.6047
0.42941,0.66356,0.66356,-1.6824,2.4984,-0.37351,0.28401,-0.17542,-0.21652
0.54532,-0.12787,-0.12787,0.5926,-0.39905,-0.37351,0.28401,-0.17542,-0.21652
0.54532,2.1238,2.1238,0.5926,-0.39905,-0.37351,0.28401,-0.17542,-0.21652
1.3567,-0.3118,-0.3118,-1.6824,-0.39905,2.6693,0.28401,-0.17542,-0.21652
0.54532,-0.38425,-0.38425,-1.6824,2.4984,-0.37351,0.28401,-0.17542,-0.21652
1.3567,0.71929,0.71929,-1.6824,-0.39905,2.6693,0.28401,-0.17542,-0.21652
1.7044,-0.55145,-0.55145,0.5926,-0.39905,-0.37351,0.28401,-0.17542,-0.21652
1.7624,-0.55145,-0.55145,0.5926,-0.39905,-0.37351,0.28401,-0.17542,-0.21652
0.66123,-0.17246,-0.17246,0.5926,-0.39905,-0.37351,0.28401,-0.17542,-0.21652
1.5306,-0.69636,-0.69636,-1.6824,-0.39905,2.6693,0.28401,-0.17542,-0.21652
1.5885,-0.69636,-0.69636,-1.6824,-0.39905,2.6693,0.28401,-0.17542,-0.21652
