-11,20081
-147,23621
-144,19963
82,20174
-142,19966
89,21992
-66,21850
-52,25501
51,0
120,0
97,27449
78,29230
97,29250
62,23751
-41,23651
-25,23682
44,23739
-14,23676
-98,23612
98,20195
84,23775
-167,23775
-7,23621
1,0
105,0
12,23712
14,23717
1,24583
28,25517
86,25674
91,25580
90,25577
-5,0
12,33688
92,26482
54,26475
53,26443
4,0
93,26485
113,26482
91,26482
102,26477
90,26476
-6,26417
88,26482
66,27449
37,34577
38,0
28,37278
112,34680
-74,27220
181,28373
-58,29230
62,29250
208,0
57,35542
104,27422
84,29181
-4,20115
81,20081
81,20081
152,41040
89,20023
605,30575
587,20026
184,20026
198,20099
-15,19963
66,30075
218,37446
419,20100
86,19966
185,19966
43,30932
96,30932
-45,0
-7,23621
87,0
459,23712
386,31276
-54,42638
264,0
-56,31732
84,21992
186,21992
191,21850
16,0
-10,32855
115,0
9,32879
69,32952
-6,32869
-74,0
105,32980
-63,32846
7,32879
-5,0
-66,32840
-171,23676
112,40941
30,23775
223,24741
313,34881
113,27449
114,24894
59,24583
361,33688
354,25517
62,25674
55,35541
16,25577
68,25576
59,29250
111,34577
-92,36293
166,34680
512,27220
311,43846
-178,0
9,37264
8,28373
22,0
-138,28472
53,39039
-18,27422
50,37662
408,20115
-7,20081
110,20023
431,20099
51,19963
18,20101
162,37446
-75,20174
112,20102
212,19966
206,30932
11,23712
317,40243
-44,23717
114,20195
932,31276
49,42638
211,21992
331,21850
66,48145
22,41780
31,41775
-16,41746
3,41744
-71,41716
164,25501
-88,41685
-46,0
-57,0
158,41944
-186,0
-76,41676
96,23651
264,23676
57,40941
28,40783
-68,23775
420,24741
213,24894
564,24583
465,33688
214,25574
154,25517
54,25674
132,25580
37,25574
63,35541
263,25577
326,25576
116,27479
90,29230
121,43846
63,34577
-17,36293
112,34680
131,27220
156,37264
461,28373
912,37179
367,46648
354,28472
64,39039
263,35542
280,27422
156,29181
311,37662
212,20115
9,20081
64,20023
244,20099
260,19963
160,20101
263,37446
109,20102
114,20100
209,30932
38,23712
63,20195
158,31270
-54,42638
55,48445
223,21992
783,21850
165,41672
335,41746
402,41716
29,25501
316,0
662,41944
159,50947
626,51367
506,41676
281,23651
358,23612
48,23676
21,40941
26,44541
160,40783
112,23775
64,27449
86,0
122,24741
261,34881
312,24894
258,24583
161,33688
-90,37278
602,25517
-72,25574
163,25674
167,25580
466,35541
967,25577
156,25574
412,25576
-10,29230
12,29250
211,43846
-53,34680
842,54748
126,39039
12,35542
163,37264
150,28373
215,46539
-34,27422
34,37179
47,37246
49,37662
53,41040
36,49944
415,37446
606,56722
713,56830
647,56827
1011,0
383,56547
500,56656
338,56499
62,56212
312,56501
110,56282
879,57056
223,56403
537,0
1295,0
35,23621
57,20195
-40,23717
-76,29181
428,38137
-43,48445
64,48145
303,20115
440,20081
-28,20023
258,25501
573,30575
427,20026
438,20099
238,19963
-15,20101
30,30075
469,20102
411,20100
-88,20174
147,19966
71,30932
42,40243
111,40941
432,27449
11,40783
443,31270
-116,0
-73,29230
-91,59492
277,0
262,59807
1304,0
558,33688
-16,23621
153,43846
109,23717
48,34680
599,41780
-33,41744
416,41746
695,41716
49,61453
465,61820
155,0
166,41944
229,51086
282,51065
707,50947
601,51367
258,41676
25,25501
872,23612
484,23676
973,23775
13,27449
221,0
73,0
-126,29230
-53,29250
31,37446
332,27479
-146,27450
162,36293
112,27220
68,65078
303,65301
-73,0
-135,64874
-71,64902
-182,64790
-145,0
-32,64969
-73,64900
-23,64981
-78,64893
22,37264
188,28373
473,46539
290,37179
-73,37246
1531,28472
140,29181
391,38137
-42,40941
-123,20081
216,20023
269,30075
-129,20101
89,20100
-90,20174
-14,19966
211,40243
225,31276
250,31270
9,69679
6,59492
-52,34577
259,59921
260,43846
15,59807
126,27422
158,70685
472,70946
115,71580
-37,0
260,71740
-65,71385
19,71466
-53,71438
24,23651
115,23676
116,23612
339,20195
-72,23775
111,73346
59,73345
-51,65078
-69,74077
-38,65301
13,64874
-69,64790
-41,64859
-37,64939
31,64900
140,64981
41,64893
63,46539
208,28373
324,34577
-141,37179
10,28472
16,29181
52,20115
38,20081
211,20174
-49,20102
111,40243
-45,31270
13,31276
65,69679
64,78742
255,59807
10,70685
75,70946
155,80668
26,71423
-152,80378
77,71481
89,80638
235,23676
256,23612
-88,23775
35,65078
36,65301
116,74077
38,74042
35,64902
335,64893
36,64969
38,64859
109,64939
40,64900
104,64893
113,29181
15,31270
113,70946
219,23651
7,23723
-69,27247
-66,27238
82,29172
4,20057
82,29173
-2,20031
-78,19975
-11,20037
72,24540
123,32843
95,23770
121,25578
82,30973
-7,21828
67,21900
66,21905
-7,21829
139,21974
45,23676
-36,23615
122,37340
45,23675
148,23778
150,0
-1,24571
-2,0
117,33741
63,33669
218,39239
52,25483
46,25573
59,25492
45,25485
-41,25377
49,25478
-56,25475
74,30899
96,27236
-29,27247
112,27233
370,24540
170,23723
220,32843
96,37284
110,0
106,23770
67,26419
47,26408
73,26408
146,26475
77,29173
-7,26474
149,26479
47,26475
145,26475
70,0
-27,26323
132,26460
142,39145
89,0
120,39144
60,27289
121,30973
176,44547
126,40951
161,29175
65,29119
225,27238
267,20057
52,20130
164,20031
165,30078
217,37340
130,23734
246,19975
248,20037
-8,0
-30,29251
166,30984
-143,0
161,33669
118,39239
225,25575
294,21828
174,21900
141,21905
143,0
159,0
-7,30899
121,35281
152,0
110,0
251,0
270,23676
474,27236
119,41042
171,27247
-28,23675
387,23777
120,23723
129,37284
186,0
172,34664
107,0
117,23770
-28,26419
176,29173
77,26408
118,26475
2,26479
118,35544
88,26475
173,36465
74,25578
28,39145
170,48141
319,0
272,27375
3,27378
74,38962
114,30973
-17,28177
111,44547
214,28173
118,28173
276,40951
94,40842
-11,29175
80,29119
-27,29282
-87,29282
580,20130
210,20057
216,30078
118,37340
123,23734
218,19975
607,20037
89,20037
16,29172
118,33741
60,33669
93,25575
-1,40073
95,30984
-81,39844
160,25639
21,30899
171,21828
100,35281
220,21900
173,21829
218,21905
22,21974
378,27236
-28,41639
18,32976
23,32976
173,27247
-93,41637
90,32870
19,23723
116,24540
216,32843
170,23675
191,37284
226,23778
170,55347
83,23770
274,29173
118,51743
12,43540
-15,26419
70,48141
73,39145
80,26479
115,26474
171,26475
127,26323
104,38962
258,26460
-22,36465
83,30973
-29,27299
103,27299
681,45978
-92,45978
126,44472
390,45241
-29,45241
109,44547
190,27375
220,27289
-3,27378
271,40951
125,40842
217,28177
175,27238
424,28173
94,0
-24,47083
212,29175
172,29119
118,37340
122,23734
16,29282
5,46174
15,48041
1,0
316,48338
118,29172
193,48168
197,48185
113,33741
278,40073
113,25575
128,30976
119,39844
20,39844
102,25639
119,30899
414,21828
285,21900
673,35281
371,21905
521,21829
22,32942
293,32942
223,32942
292,41780
113,27236
170,27247
170,27233
179,41645
15,32870
17,32877
23,32877
218,41637
8,32870
364,32870
-14,23676
19,24540
-16,23723
-10,32843
119,23615
426,37284
272,23675
373,23778
215,55347
314,23777
178,29173
75,34664
116,52640
114,35359
113,26419
116,53547
219,48141
301,39145
190,26475
183,26408
224,26474
86,26475
126,27238
191,44664
123,39144
592,26323
262,38962
13,29172
556,54343
110,40951
79,27299
215,40842
13,27375
213,27375
271,27378
-33,24540
495,23734
-21,23770
113,33669
202,25639
80,29251
4,0
17,27236
85,27233
108,27247
3,24540
-10,28177
10,56098
50,0
113,56194
115,48141
109,39145
395,29175
382,29119
555,29282
373,48041
702,58380
133,48338
202,48168
255,48185
36,48343
570,40073
460,30976
242,39844
526,30984
109,59588
121,59601
204,59688
103,59582
554,60023
99,59579
106,59580
101,59579
383,23734
472,60811
159,25575
146,25639
60,61342
234,61473
80,61360
80,27247
291,61562
280,61562
232,61491
342,61584
493,61777
347,61601
115,61379
388,61656
266,23676
529,29173
601,23615
331,23675
272,23778
368,23777
805,63875
237,54343
322,64310
165,23734
209,65088
209,65085
200,65085
-65,25575
81,64969
99,64972
154,64996
159,65011
196,65082
312,65182
319,65194
157,65010
249,65106
86,27236
379,28177
271,28173
310,55237
515,29175
159,29119
314,29282
339,58380
155,48338
75,48168
-12,48343
118,40073
224,30976
158,30984
113,39844
78,59588
119,59601
171,59582
424,60023
109,59580
13,59579
223,61473
73,61342
119,61562
128,61360
221,61491
125,61584
88,61777
22,61601
107,61656
120,23615
107,23778
118,23777
386,64310
2,65088
76,65085
74,64969
71,74179
87,64996
-17,65011
18,65182
20,65010
120,65194
118,55237
113,29175
94,29119
124,58380
70,48041
225,48338
123,48168
74,48343
89,30976
-4,30984
85,59579
70,60023
-30,59579
70,60811
-27,61562
93,61491
116,61584
16,61777
213,61601
-23,61379
74,61656
184,23676
10,65085
236,65088
11,65085
81,64969
156,74179
171,64996
155,65011
155,65082
161,65194
112,65010
154,65182
141,65106
-14,40073
22,21979
-52,0
49,0
52,0
99,27452
113,0
-66,0
-37,0
85,21977
8,21900
166,22074
-53,27331
-53,29100
-52,20189
-125,20052
20,21979
-14,23673
66,23647
-15,0
-115,23573
-67,0
112,33741
111,33778
112,27452
86,24676
31,0
90,24679
359,37642
85,24674
213,34742
34,0
112,34642
-69,0
140,0
33,0
8,25378
215,25585
-92,25288
-92,25277
112,25481
11,35443
159,29100
141,0
-88,26215
19,26278
6,26277
107,26376
13,26281
5,26276
-94,26176
-136,0
-89,26181
-143,0
7,26277
26,26289
-93,0
4,0
8,0
-49,0
-93,0
232,27331
50,36437
-141,0
4,27177
-44,21979
-180,0
11,27180
-179,27016
-148,0
-45,0
-46,0
65,0
126,37378
353,37640
261,41141
34,0
8,28075
126,28180
7,28079
21,28080
-90,0
131,20189
59,20052
44,29076
-4,0
-2,0
12,39082
71,39148
116,42749
-41,20182
-104,20039
-55,19966
48,0
44,0
66,34642
34,0
149,30975
-7,0
-30,0
-136,0
144,30971
-96,0
58,0
-6,0
46,31774
46,31774
46,31774
46,31774
46,31774
61,31780
61,31780
61,31780
45,31776
-99,0
211,23647
212,27452
-7,21977
-102,21900
194,22074
23,21976
532,37642
130,33741
256,33778
-67,33480
-46,33442
-165,33378
-130,33440
-110,0
30,33560
-46,0
136,34742
46,34642
51,34481
34,24676
72,34540
-53,24679
48,34487
132,24674
158,0
-130,0
52,35443
214,0
42,0
-131,35239
-167,35150
-143,0
-142,0
61,27331
-67,36179
357,0
77,36339
-68,0
339,0
-34,0
36,0
53,37378
161,37640
