-157,20384
-25,0
-141,0
-141,0
-79,0
-155,0
-209,0
-83,18691
4,0
92,22353
-114,0
-35,20537
-118,0
-49,20509
-61,0
-57,20541
-11,20587
-158,20431
-130,20468
-81,0
-128,0
-129,20469
-90,20489
-88,20475
-79,20489
-78,20494
-82,20474
81,22399
-99,0
-74,0
139,0
-15,22351
-78,22289
13,0
-143,22233
-78,20384
54,29582
-24,0
-24,29491
-155,0
-83,24074
-80,24076
-86,0
-62,0
-149,24046
-133,0
-152,24045
-136,22399
127,32346
137,25220
120,25183
-43,26278
-36,0
-87,0
-140,27095
-131,27100
-66,27184
-144,27068
-50,27164
462,0
-104,27142
-31,27192
17,36749
-105,27128
-224,27027
-32,0
-141,27097
-142,27107
-74,0
-143,0
63,20384
-76,28965
-13,0
265,36064
-303,28760
-15,35807
-142,28889
-98,0
19,29910
-83,29781
165,22353
23,29886
409,0
-75,29780
131,29994
43,30677
-83,20537
-146,0
40,30679
148,20587
55,20541
-156,20468
38,20431
238,20541
50,30910
238,30910
-36,41173
241,30630
-27,30630
41,20489
40,20469
-31,20475
240,20489
42,20494
240,20474
-9,20474
-50,0
14,31549
-37,29582
-111,31441
65,29491
182,38709
580,0
191,22361
126,22233
-184,0
-28,0
66,39470
63,22399
-29,0
462,0
145,24142
67,44870
-91,24074
66,44879
-42,24076
-36,0
-20,34000
-28,33973
70,24016
-108,24107
-91,0
-5,32290
-33,24045
-4,0
64,25220
-36,42065
265,25183
64,34977
-39,46578
71,0
-123,26278
9,0
-186,36557
163,36854
-100,20384
-37,36679
-24,0
-119,0
-32,36689
66,36762
268,48708
-39,37570
265,36064
65,48479
272,35807
-9,28098
140,28965
-12,0
-34,28889
376,46997
-35,29910
24,0
74,39481
67,29780
168,40463
141,31549
292,29582
64,33284
-43,31441
-36,0
-289,0
-136,22361
-145,22351
-133,41101
68,52085
63,39470
-20,0
-8,0
-106,32346
221,24074
-37,44879
161,44870
77,24076
67,34000
4,24107
18,24016
170,32290
-26,24046
-37,0
144,54833
-30,43913
198,25220
96,0
165,42065
-8,0
63,26278
393,36854
81,36557
70,45802
240,36738
71,36679
165,36689
77,45811
185,45901
-37,45685
64,48708
-137,37570
-37,48479
162,22353
-136,28760
-6,28889
-34,29910
-7,41173
-36,29781
-28,39481
264,29994
-30,29582
163,33284
-105,22361
2,22351
-37,22233
165,52085
166,51264
208,0
80,44879
14,32290
5,52076
187,24142
113,34000
3,43065
204,24107
9,24016
-88,24046
47,0
-151,24045
144,54833
80,42065
13,36749
103,43913
-47,25220
269,61271
-95,26278
2,20384
483,36854
85,36557
161,36738
152,45802
58,36848
-16,45767
-133,48479
-110,36689
280,36762
69,35807
91,45811
-111,45901
584,45685
857,22353
55,37564
-10,37570
91,55866
-109,41173
147,69275
59,28965
8,33284
-12,28760
