-1.7264,-0.77215,-0.74423,0.60003,-0.4134,-0.36701,0.21147,-0.2064,-0.044151
-1.8146,-3.2788,-3.4227,-1.6633,2.4143,-0.36701,0.21147,-0.2064,-0.044151
-1.8146,-3.2788,-3.4227,-1.6633,2.4143,-0.36701,0.21147,-0.2064,-0.044151
-1.8146,0.21839,0.31421,0.60003,-0.4134,-0.36701,0.21147,-0.2064,-0.044151
-1.8146,0.25074,-1.4527,0.60003,-0.4134,-0.36701,-4.7196,-0.2064,22.605
-1.7167,0.0122,-0.65351,0.60003,-0.4134,-0.36701,0.21147,-0.2064,-0.044151
-1.7167,-3.0565,-0.59734,-1.6633,2.4143,-0.36701,0.21147,-0.2064,-0.044151
-1.7167,-0.56191,-0.51958,0.60003,-0.4134,-0.36701,0.21147,-0.2064,-0.044151
-1.7167,0.040501,-0.92135,0.60003,-0.4134,-0.36701,0.21147,-0.2064,-0.044151
-1.7167,0.27095,0.37037,0.60003,-0.4134,-0.36701,0.21147,-0.2064,-0.044151
-1.7167,0.032415,0.11548,0.60003,-0.4134,-0.36701,0.21147,-0.2064,-0.044151
-1.7167,-2.6562,-2.7574,0.60003,-0.4134,-0.36701,0.21147,-0.2064,-0.044151
-1.7167,-0.040359,-0.76151,0.60003,-0.4134,-0.36701,0.21147,-0.2064,-0.044151
-1.6285,-1.1522,-1.1503,-1.6633,-0.4134,2.7194,0.21147,-0.2064,-0.044151
-1.6187,0.080932,0.16732,0.60003,-0.4134,-0.36701,0.21147,-0.2064,-0.044151
-1.5698,-0.72363,-0.69239,0.60003,-0.4134,-0.36701,0.21147,-0.2064,-0.044151
-1.5208,-0.86918,-0.95592,0.60003,-0.4134,-0.36701,0.21147,-0.2064,-0.044151
-1.5208,0.27095,-0.94728,0.60003,-0.4134,-0.36701,0.21147,-0.2064,-0.044151
-1.5208,0.69143,-0.96024,0.60003,-0.4134,-0.36701,0.21147,-0.2064,-0.044151
-1.5208,-0.58617,-0.5455,0.60003,-0.4134,-0.36701,0.21147,-0.2064,-0.044151
-1.4718,-2.0497,-2.1094,-1.6633,2.4143,-0.36701,0.21147,-0.2064,-0.044151
-1.0899,0.068802,0.15436,-1.6633,-0.4134,2.7194,0.21147,-0.2064,-0.044151
-1.4033,0.33969,0.44381,0.60003,-0.4134,-0.36701,0.21147,-0.2064,-0.044151
-1.3543,-1.0713,-1.0639,-1.6633,2.4143,-0.36701,0.21147,-0.2064,-0.044151
-1.3543,0.22648,-1.2151,0.60003,-0.4134,-0.36701,0.21147,-0.2064,-0.044151
-1.3543,0.33969,0.44381,0.60003,-0.4134,-0.36701,0.21147,-0.2064,-0.044151
-1.3543,-0.65086,-1.1892,-1.6633,2.4143,-0.36701,0.21147,-0.2064,-0.044151
-1.3543,-0.52957,-0.48502,0.60003,-0.4134,-0.36701,0.21147,-0.2064,-0.044151
-0.99194,0.78846,0.92335,-1.6633,-0.4134,2.7194,0.21147,-0.2064,-0.044151
-1.3543,-0.11313,-0.040044,0.60003,-0.4134,-0.36701,0.21147,-0.2064,-0.044151
-1.3053,-0.29911,-0.23877,0.60003,-0.4134,-0.36701,0.21147,-0.2064,-0.044151
-1.3053,-1.4473,-1.4657,0.60003,-0.4134,-0.36701,0.21147,-0.2064,-0.044151
-1.3053,0.651,0.77647,0.60003,-0.4134,-0.36701,0.21147,-0.2064,-0.044151
-1.2107,-0.2223,-0.15669,0.60003,-0.4134,-0.36701,0.21147,-0.2064,-0.044151
-1.2107,-0.11313,0.35741,0.60003,-0.4134,-0.36701,0.21147,-0.2064,-0.044151
-1.1682,-1.2088,-0.92135,0.60003,-0.4134,-0.36701,0.21147,-0.2064,-0.044151
-1.1682,0.651,-0.44182,0.60003,-0.4134,-0.36701,0.21147,-0.2064,-0.044151
-1.1682,-0.50126,-0.45478,0.60003,-0.4134,-0.36701,0.21147,-0.2064,-0.044151
-1.1682,-1.6333,-1.146,0.60003,-0.4134,-0.36701,0.21147,-0.2064,-0.044151
-1.1682,-0.37189,-0.42886,0.60003,-0.4134,-0.36701,0.21147,-0.2064,-0.044151
-1.1682,0.64696,-0.76151,0.60003,-0.4134,-0.36701,0.21147,-0.2064,-0.044151
-1.1193,0.83698,0.97519,0.60003,-0.4134,-0.36701,0.21147,-0.2064,-0.044151
-1.1193,-0.15761,-0.087565,0.60003,-0.4134,-0.36701,0.21147,-0.2064,-0.044151
-1.0801,-0.94195,-0.92567,0.60003,-0.4134,-0.36701,0.21147,-0.2064,-0.044151
-1.0801,0.31138,0.41357,0.60003,-0.4134,-0.36701,0.21147,-0.2064,-0.044151
-1.0409,0.024329,0.10684,-1.6633,2.4143,-0.36701,0.21147,-0.2064,-0.044151
-0.99194,-1.5888,-0.96024,0.60003,-0.4134,-0.36701,0.21147,-0.2064,-0.044151
-0.99194,-0.50935,-0.94728,0.60003,-0.4134,-0.36701,0.21147,-0.2064,-0.044151
-0.99194,-2.2155,-2.2865,-1.6633,2.4143,-0.36701,0.21147,-0.2064,-0.044151
-0.99194,0.64291,-0.94296,0.60003,-0.4134,-0.36701,0.21147,-0.2064,-0.044151
-0.94297,0.66313,0.78943,-1.6633,2.4143,-0.36701,0.21147,-0.2064,-0.044151
-0.894,-0.044402,0.25373,0.60003,-0.4134,-0.36701,0.21147,-0.2064,-0.044151
-0.84503,-0.86918,-0.54118,-1.6633,2.4143,-0.36701,0.21147,-0.2064,-0.044151
-0.79607,0.63887,-1.6255,0.60003,-0.4134,-0.36701,0.21147,-0.2064,-0.044151
-0.79607,0.64291,0.76783,0.60003,-0.4134,-0.36701,0.21147,-0.2064,-0.044151
-0.7471,0.49736,0.6123,0.60003,-0.4134,-0.36701,0.21147,-0.2064,-0.044151
-0.7471,0.40437,-0.21717,0.60003,-0.4134,-0.36701,0.21147,-0.2064,-0.044151
-0.69813,0.52162,0.63822,0.60003,-0.4134,-0.36701,0.21147,-0.2064,-0.044151
-0.69813,-0.31529,-0.25605,0.60003,-0.4134,-0.36701,0.21147,-0.2064,-0.044151
-0.69813,0.64291,0.35741,0.60003,-0.4134,-0.36701,0.21147,-0.2064,-0.044151
-0.64916,0.4165,0.5259,0.60003,-0.4134,-0.36701,0.21147,-0.2064,-0.044151
-0.6002,-1.5403,-1.5651,0.60003,-0.4134,-0.36701,0.21147,-0.2064,-0.044151
-0.55123,1.124,1.2819,0.60003,-0.4134,-0.36701,0.21147,-0.2064,-0.044151
0.085348,2.6361,0.22349,0.60003,-0.4134,-0.36701,0.21147,-0.2064,-0.044151
-0.50226,0.028372,-0.94728,0.60003,-0.4134,-0.36701,0.21147,-0.2064,-0.044151
-0.45329,0.51354,0.98815,-1.6633,2.4143,-0.36701,0.21147,-0.2064,-0.044151
-0.061555,1.2049,-0.21717,-1.6633,-0.4134,2.7194,0.21147,-0.2064,-0.044151
-0.35536,1.6052,1.796,0.60003,-0.4134,-0.36701,0.21147,-0.2064,-0.044151
-0.35536,-0.46488,-0.4159,0.60003,-0.4134,-0.36701,0.21147,-0.2064,-0.044151
0.28122,0.61461,0.73758,0.60003,-0.4134,-0.36701,0.21147,-0.2064,-0.044151
-0.30639,0.23861,0.33581,0.60003,-0.4134,-0.36701,0.21147,-0.2064,-0.044151
-0.25742,0.91784,-0.21717,0.60003,-0.4134,-0.36701,0.21147,-0.2064,-0.044151
-0.20846,-0.7398,1.2474,0.60003,-0.4134,-0.36701,0.21147,-0.2064,-0.044151
-0.11052,1.0472,1.1998,0.60003,-0.4134,-0.36701,0.21147,-0.2064,-0.044151
-0.11052,1.8477,2.0552,0.60003,-0.4134,-0.36701,0.21147,-0.2064,-0.044151
0.57502,-0.57404,-0.53254,0.60003,-0.4134,-0.36701,0.21147,-0.2064,-0.044151
-0.0093226,0.18605,-0.95592,0.60003,-0.4134,-0.36701,0.21147,-0.2064,-0.044151
-0.0093226,0.33564,-0.96024,0.60003,-0.4134,-0.36701,0.21147,-0.2064,-0.044151
-0.0093226,0.028372,-0.94728,0.60003,-0.4134,-0.36701,0.21147,-0.2064,-0.044151
0.039645,-0.8894,0.98815,-1.6633,2.4143,-0.36701,0.21147,-0.2064,-0.044151
0.72193,-0.16569,0.72894,0.60003,-0.4134,-0.36701,0.21147,-0.2064,-0.044151
0.14737,-0.62256,-0.62758,0.60003,-0.4134,-0.36701,0.21147,-0.2064,-0.044151
0.14737,-0.10909,0.53022,0.60003,-0.4134,-0.36701,0.21147,-0.2064,-0.044151
