-1.9193,0,-1.2062,-0.61987,-1.0563,1,0,0,1,0,0
-1.9193,0,-1.2062,0.31664,-0.072821,1,0,0,1,0,0
-1.9193,0,-1.2062,0.44747,0.094021,1,0,0,1,0,0
-1.6206,1,-1.2062,0.09284,-0.35821,1,0,0,1,0,0
-1.6206,1,-1.2062,0.34074,-0.042087,0,0,1,1,0,0
-1.6206,1,-1.2062,0.52322,0.19061,0,0,1,0,1,0
-1.5221,1,-1.2062,-0.03111,-0.51627,1,0,0,1,0,0
-1.4237,1,-1.2062,0.027422,-0.44163,1,0,0,1,0,0
-1.4237,1,-1.2062,0.16514,-0.26601,1,0,0,1,0,0
-1.7223,0,-1.2062,-0.76792,0.49356,1,0,0,1,0,0
-1.7223,0,-1.2062,0.24778,-0.13429,0,1,0,1,0,0
-1.4237,1,-1.2062,0.43714,0.080849,0,0,1,1,0,0
-1.6731,0,-1.2062,-0.66463,0.33989,1,0,0,1,0,0
-1.6731,0,-1.2062,-1.2637,-1.5481,1,0,0,1,0,0
-1.6731,0,-1.2062,-0.010452,-1.6095,1,0,0,1,0,0
-1.2268,0,-1.2062,0.15481,-0.27918,1,0,0,1,0,0
-1.2268,0,-1.2062,0.24089,-0.16941,1,0,0,1,0,0
-1.6731,0,-1.2062,-0.16195,0.83164,1,0,0,0,1,0
-1.6731,0,-1.2062,-0.97451,-2.1364,0,1,0,1,0,0
-1.6731,0,-1.2062,-0.97451,-2.1364,0,1,0,1,0,0
-1.6239,1,-1.2062,-1.4875,0.1028,1,0,0,1,0,0
-1.6239,1,-1.2062,-0.20326,-0.21771,1,0,0,1,0,0
-1.6239,1,-1.2062,0.86064,0.11158,1,0,0,1,0,0
-1.6239,1,-1.2062,-0.97451,-0.62164,0,1,0,1,0,0
-1.6239,1,-1.2062,-1.9489,0.67358,1,0,0,1,0,0
-1.6239,1,-1.2062,0.59208,-0.41968,1,0,0,1,0,0
-1.6239,1,-1.2062,-1.6149,0.054506,1,0,0,1,0,0
-1.1283,0,-1.2062,1.3427,1.2356,1,0,0,1,0,0
-1.1775,0,-1.2062,0.62996,0.32672,0,0,1,1,0,0
-1.5747,1,-1.2062,1.7558,0.014991,1,0,0,1,0,0
