-196,18767
-196,18767
-117,18835
-103,0
15,22524
-117,20638
-119,20648
-96,20657
-86,20671
-151,20602
-72,20684
-147,20606
-114,20641
-45,20708
-194,20559
-194,20584
-189,20581
-113,20640
-125,20629
-193,20564
-122,20631
-119,20638
-42,20640
-136,24158
105,22659
-48,22506
-89,0
-194,22360
-138,27755
-61,27836
-170,20484
16,29711
-60,20633
-58,29635
-241,0
-196,0
-134,22524
-125,0
-188,24198
-203,24181
119,24292
148,24158
60,32483
20,0
-198,0
-86,26421
-115,24160
-139,26401
-176,0
-149,27281
-30,27387
-218,27212
-182,27227
-124,27280
-262,0
-125,27312
-81,27317
484,27755
-122,27282
-190,27216
-136,0
-53,27836
-131,27300
-153,27288
-23,27414
-251,27188
-175,0
-238,27203
-238,27207
-152,0
-13,20484
-122,29088
-26,29198
286,36258
-358,28885
-232,29010
199,22524
-17,30018
320,30400
-124,0
78,30127
-2,20648
7,20638
-61,37762
-58,20657
-92,20602
-169,20684
-206,20606
-43,20671
129,20708
-54,20559
415,0
-50,20640
-62,41357
-76,20581
-3,20629
22,20564
130,20638
-92,20631
-51,20640
-69,20633
-15,24292
-2,24158
-14,29635
147,20633
525,32282
201,22458
-331,22384
-28,22506
-340,22440
82,22360
-182,32319
-23,43156
-107,33191
115,34338
43,45064
-187,24194
86,45060
-57,34157
-85,24217
-185,24198
-117,24183
-6,41363
-52,24126
99,35216
87,27836
-115,24160
186,25316
37,35158
-110,46681
41,43263
-34,26401
-57,43165
86,36980
60,36960
-42,36865
-158,20484
-113,36790
-61,36865
-13,36895
-114,36771
290,48858
186,36258
114,48658
290,35959
-15,37757
152,29088
185,22524
-111,28885
-117,29010
286,37762
-11,30021
-51,0
-16,41357
88,29926
16,0
93,31614
161,31691
291,29711
-102,31556
-62,29635
241,20633
-117,32282
-359,22659
-165,22384
-174,22458
-173,22440
-214,32319
-165,22360
-11,43156
-14,39588
242,22537
-59,33191
-63,23330
-158,32483
-214,34061
0,34338
115,24194
-108,45060
45,45064
88,24212
-15,24217
-12,34157
-188,24203
-8,24198
-54,0
143,41363
-64,24183
-11,43159
-67,24181
-8,24126
123,46139
136,24160
590,25316
39,26421
22,45915
40,45959
216,36865
-112,20484
150,36865
51,36790
140,0
139,36791
49,36794
124,36771
188,46052
-90,36755
-248,28181
-253,37757
51,29088
-169,29198
106,22524
-87,29010
385,37762
75,29926
-66,41357
-16,48575
-82,30400
-15,48561
-13,31614
337,24292
134,20633
112,24158
68,31556
-66,29635
-18,32282
-70,22659
-159,22458
-110,22384
-65,22506
-116,22360
-165,32319
185,43156
-4,39588
43,33191
188,32483
34,45060
45,34061
205,34338
-64,24194
186,24203
184,34157
241,24198
45,24160
-82,27836
-58,25323
-76,35158
-189,46681
95,43165
-36,20484
475,36980
408,36980
-115,48858
54,45959
163,36718
-12,36960
-25,36960
91,36258
-95,36759
-105,48658
-196,36791
260,36895
-6,35959
7,36771
41,36794
10,36771
-153,46052
890,22524
-18,28181
5,37679
-166,37757
212,37762
-118,41357
57,29088
-65,24158
-5,29198
162,29010
90,20633
2,29711
-103,29635
736,29926
-149,30018
-21,30127
38,58276
42,22537
-30,46139
-84,27755
8,32282
31,32483
-12,41363
-27,59161
-143,59046
61,0
-85,0
-249,0
-317,58860
-257,0
-314,58856
-186,22659
-300,22458
-188,22506
-61,22524
-59,24160
-72,22440
-81,22360
368,32319
190,60695
233,60697
785,0
-97,60369
11,60478
234,0
12,60478
13,0
724,0
575,0
-205,60281
128,0
194,60697
1007,61483
-88,24292
188,0
-6,23330
-202,34061
115,34338
38,24212
136,24217
-71,34157
-86,62262
-191,24183
354,43159
-131,24126
-160,36258
-162,35959
64,35216
-325,35158
-426,25316
-202,64246
-184,37762
-68,29711
-64,20633
265,66316
-159,0
50,0
150,66194
67,66088
-14,0
66,28181
-19,56081
466,37757
215,67926
23,32483
54,59048
32,69360
-153,69163
40,69356
-16,59048
-66,69258
-116,43165
-111,58856
-52,22659
-142,22384
-101,36258
-208,24194
-88,20633
-215,34157
-257,24217
-146,62262
-101,24183
-222,24126
-99,22537
-111,25316
-22,35158
-209,64302
32,66316
-70,75556
-7,75616
-171,66193
-213,75398
-163,66088
-87,66194
10,28181
26,56081
-79,37679
-62,58831
-154,59161
-102,69256
-93,59048
-65,58856
-7,69559
-62,58825
-168,22384
95,22659
-65,33191
-116,23330
-63,34061
-184,34338
-15,34157
-114,24203
-15,24198
-114,24183
32,24126
-170,25316
-57,65128
-178,56081
-134,69360
-179,69256
-196,69258
-211,58825
33,0
76,20708
-209,18689
-10,20622
-1,22434
-64,20631
-140,0
-61,20633
-134,20560
-55,20639
-136,20555
-60,20634
-136,20558
-73,20621
-3,24244
80,24314
-129,22356
-142,22370
-75,25958
75,26108
1,27836
77,0
-79,27758
3,29636
0,20708
-8,20622
-76,22355
-67,31371
48,24244
-45,23334
21,23432
7,0
8,24085
-59,23353
-7,25958
-57,24224
-62,24221
-26,24288
-1,24315
