-1.7314,0,-0.72382,-0.43159,0,0,1,1,0,0
-1.8262,0,-0.60414,-0.59837,1,0,0,1,0,0
-1.7314,0,-0.0057492,0.46905,0,0,1,0,1,0
-1.7246,0,0.21144,-0.60949,0,1,0,1,0,0
-1.7246,0,-0.4623,-0.78739,1,0,0,1,0,0
-1.7246,0,-0.31603,-0.42603,0,1,0,1,0,0
-1.7246,0,-0.010182,-0.48162,1,0,0,1,0,0
-1.7246,0,-0.31159,-0.58169,1,0,0,1,0,0
-1.7246,0,0.10506,-1.0265,0,1,0,1,0,0
-1.7246,0,0.57048,-0.57613,1,0,0,1,0,0
-1.7246,0,-0.56425,-0.99865,1,0,0,1,0,0
-1.7246,0,-0.67949,-1.0209,1,0,0,1,0,0
-1.7246,0,-0.20521,-0.64285,1,0,0,1,0,0
-1.7246,0,-0.33819,0.05209,1,0,0,1,0,0
-1.5282,0,-0.55982,-0.22588,1,0,0,1,0,0
-1.5282,0,-0.69722,-0.39823,0,0,1,1,0,0
-1.623,0,-1.043,-0.83187,1,0,0,1,0,0
-1.623,0,-0.22294,0.19664,1,0,0,1,0,0
-1.325,1,-0.4889,-0.13693,1,0,0,1,0,0
-1.2234,1,-0.55982,-0.22588,1,0,0,1,0,0
-1.2234,1,-0.72382,-0.43159,0,0,1,1,0,0
-1.5722,0,-0.24511,-1.2877,0,1,0,1,0,0
-1.2234,1,-0.0057492,-0.52054,0,0,1,1,0,0
-1.5214,0,0.37988,0.95273,0,1,0,1,0,0
-1.5214,0,-0.31159,0.085447,1,0,0,1,0,0
-1.5214,0,-0.19192,0.23555,0,1,0,1,0,0
-1.5214,0,-0.67949,-0.99309,1,0,0,1,0,0
-1.5214,0,-0.55095,-0.21477,1,0,0,1,0,0
-1.1218,1,0.23361,0.76926,0,0,1,1,0,0
-1.0202,0,-0.41354,-0.704,1,0,0,1,0,0
-1.071,0,0.14939,0.66363,0,0,1,1,0,0
-1.4706,1,-0.31603,0.079888,0,1,0,1,0,0
-1.071,0,-0.4889,-0.13693,0,0,1,1,0,0
-1.4706,1,-0.15646,-1.0487,1,0,0,1,0,0
-1.4706,1,-1.699,-1.6547,0,1,0,1,0,0
-1.3995,1,0.4641,-0.42603,1,0,0,1,0,0
-1.0202,0,0.78767,1.4642,0,0,1,1,0,0
-1.3995,1,0.12723,-0.72068,1,0,0,1,0,0
-1.3487,1,0.84973,-0.95974,1,0,0,1,0,0
-1.3487,1,-1.7344,-0.77627,0,1,0,1,0,0
-0.96945,0,0.14939,0.66363,0,0,1,1,0,0
-1.3487,1,1.5811,-0.63729,0,1,0,1,0,0
-1.3487,1,-0.35592,0.029852,1,0,0,1,0,0
-1.3487,1,-0.79917,-0.39823,1,0,0,1,0,0
-1.3487,1,-1.1006,-0.64285,1,0,0,1,0,0
-1.3487,1,0.54388,-1.4045,1,0,0,1,0,0
-0.81707,0,-0.31159,-0.71512,1,0,0,1,0,0
-1.3487,1,0.67686,-0.704,1,0,0,1,0,0
-1.3487,1,0.42864,-1.3433,0,1,0,1,0,0
-1.3487,1,0.10063,-0.075778,1,0,0,1,0,0
-1.3487,1,0.12723,-0.6762,1,0,0,1,0,0
-1.3487,1,-0.14316,-1.2711,1,0,0,1,0,0
-1.2979,1,0.59708,1.2251,1,0,0,1,0,0
-1.2979,1,-0.77258,-0.49274,1,0,0,1,0,0
-1.2979,1,-0.79917,-0.5261,1,0,0,1,0,0
-1.2979,1,-0.14316,-0.79295,1,0,0,1,0,0
-0.71548,0,3.1768,-0.89302,1,0,0,1,0,0
