-280,0
-316,18817
-309,18823
-95,0
-285,18868
-285,18868
-161,0
-351,0
-282,18852
-129,19003
-130,18987
-82,20732
-128,18994
-280,0
-280,0
-188,0
-134,0
-158,20788
-159,20766
-172,20754
-95,20820
-110,20829
-41,20870
-206,0
-125,0
-216,0
-264,0
-208,20731
-134,20792
-133,0
-130,20819
18,22624
-89,24333
-142,0
-142,22583
-218,22509
-198,22534
-128,22594
-215,22510
-96,27910
-161,20575
-9,29793
-277,0
-184,0
-165,24343
-179,0
-254,0
-237,24318
-233,0
-167,24339
-252,24310
-90,22667
-164,24337
-366,0
-267,24262
-62,24446
-249,24309
-355,0
189,24385
215,24333
37,25437
-38,0
-90,33310
-11,27541
-317,27342
-222,27356
-129,27430
-160,27409
-246,0
-88,27966
-118,0
-123,27432
-120,27424
515,27910
24,37067
-127,0
-231,27335
-25,0
-291,27318
-25,0
-216,0
-194,27414
-115,27442
-216,0
-303,0
-310,0
-146,28325
-313,0
-221,28322
8,20575
-157,29226
330,36466
-325,0
-224,29144
-68,36068
-221,0
228,22667
-257,0
-263,0
-55,0
-158,30056
64,0
159,31122
-43,30967
-66,20820
-161,20754
-171,20788
-267,20766
-168,20829
155,20870
-45,30940
60,31015
359,0
-46,30934
-337,0
-136,0
-27,20731
-48,0
67,20792
-44,20785
-112,20819
-139,31745
94,24385
32,31889
-269,0
472,32411
216,29793
-322,22509
-329,22811
-219,22594
15,43321
-75,0
410,33772
194,34480
210,45268
115,45215
-179,24318
10,24339
11,0
12,34318
14,32584
11,34298
392,27966
11,25437
-90,27910
-90,33310
215,37067
108,35306
-171,0
-18,36112
110,37115
90,37044
-135,0
90,37078
-92,20575
-89,0
-185,0
-88,36904
-93,36871
-289,0
408,49073
-120,28325
-90,28322
-166,37779
232,36466
15,38773
228,22667
10,50508
109,39772
407,40072
115,31745
29,24333
311,29793
-43,40550
-92,32411
-168,22509
-164,22534
-186,22594
108,43321
12,42388
96,34480
11,45268
132,43472
116,24318
12,43295
106,24339
-45,24337
15,34318
12,24309
13,34298
191,27966
15,27910
114,35306
710,0
-276,0
112,35971
164,36112
127,46079
79,46039
-68,20575
117,46119
218,37009
114,46075
213,46202
222,46204
-64,36871
307,46268
15,49073
-74,28322
-195,37779
-70,48893
-195,37889
-79,38773
206,22667
12,29144
108,39772
10,48678
326,40072
16,31745
-7,31889
21,32411
5,22509
-77,22583
-84,0
-84,22534
-82,22594
467,22624
118,42388
232,33772
106,45268
-64,32584
233,34480
49,43472
-48,24318
162,43295
-38,24339
-25,34318
-43,24262
-52,24309
97,27966
7,27910
108,33310
-53,25437
117,20575
137,55301
-169,46079
115,37078
-164,46119
37,37009
352,46178
-158,46204
131,36904
-77,46268
912,22667
58,28325
195,37779
192,28322
-138,37889
-93,50508
143,29226
93,24385
172,38773
-49,47601
205,29144
113,29793
163,30140
-52,57775
592,39788
-187,43321
52,40072
36,58433
118,58468
-89,39685
-74,31745
98,31889
165,22624
6,27910
-332,40550
-92,37067
28,32411
107,59698
8,20575
9,32584
-399,58928
-70,59239
33,0
-188,0
-287,59024
-185,0
-291,0
-180,0
-213,22583
-98,22811
-103,59535
8,22534
9,22667
11,33310
451,22594
-80,22510
863,61422
322,0
93,60855
91,0
332,0
10,60635
-127,60414
756,61327
649,61202
1083,61656
-88,34212
-92,24385
-128,24333
192,42388
195,34480
248,43472
104,24318
0,43295
-201,24310
-5,34318
-112,24309
429,24446
-231,24262
-122,34298
-161,27910
-89,37067
55,25097
-29,25437
-252,35306
-352,0
-239,20575
-151,64390
-7,0
227,0
-204,64375
7,29793
-95,20732
-119,0
268,66467
232,0
-132,66027
116,0
25,0
17,66178
131,66310
146,66353
615,66773
-195,0
34,0
51,28325
-8,28322
192,37779
-135,22624
962,0
239,0
65,67870
82,0
-125,0
-86,32584
113,68573
110,33310
118,0
70,34212
-170,58928
107,59135
-87,69312
108,59239
-88,59026
110,69508
7,69383
-82,69311
308,69679
6,69375
-29,22811
-134,22509
-41,22534
-79,36466
116,42388
107,33772
68,24343
-11,29793
-98,38701
-134,43295
-309,24339
-32,24310
-131,34318
-13,20732
-28,24309
-25,24446
178,24446
168,34298
-37,25097
-56,22624
-3,35306
5,72972
-227,64390
-182,0
-182,64375
-137,65446
7,74772
-16,66027
-96,75570
9,75674
13,0
-189,75501
-85,66353
-87,66310
22,66178
