-1.7196,0,1.1891,1.3868,1,0,0,1,0,0
-1.9306,0,-0.80054,-0.79958,1,0,0,1,0,0
-1.9306,0,-0.46893,-0.43518,1,0,0,1,0,0
-1.6159,0,-0.35397,-0.30886,0,0,1,1,0,0
-1.6159,0,0.26503,-0.43518,0,0,1,0,1,0
-1.5121,1,0.22966,0.33249,0,0,1,1,0,0
-1.4083,1,0.66739,0.8135,1,0,0,1,0,0
-1.7231,0,-0.78727,-0.78501,1,0,0,1,0,0
-1.2008,1,1.1891,-0.4449,1,0,0,1,0,0
-1.6193,0,0.69834,0.84751,1,0,0,1,0,0
-1.6193,0,-1.0039,-1.0231,0,1,0,1,0,0
-1.6193,0,-1.0039,-1.0231,0,1,0,1,0,0
-1.1489,0,0.13239,-0.63925,0,0,1,1,0,0
-1.5675,1,-0.17711,-0.11451,1,0,0,0,0,1
-1.5675,1,-0.56178,-0.53721,1,0,0,1,0,0
-0.99329,0,1.1891,-0.3623,1,0,0,1,0,0
-1.5156,1,-0.88896,-0.89676,1,0,0,1,0,0
-1.0971,0,-0.026782,0.050687,0,0,1,1,0,0
-1.5156,1,1.0167,1.1973,1,0,0,1,0,0
-0.88953,0,0.079333,0.1673,1,0,0,1,0,0
-1.4637,1,-0.27438,0.41023,1,0,0,1,0,0
-1.4637,1,0.6497,0.79407,1,0,0,1,0,0
-1.4637,1,-0.1948,0.39565,1,0,0,1,0,0
-1.0452,0,-0.5043,-0.61495,0,0,1,1,0,0
-1.4118,1,-0.16385,1.4743,1,0,0,1,0,0
-1.3599,1,-0.65021,-1.062,1,0,0,1,0,0
-1.3599,1,0.34904,-0.58094,0,1,0,1,0,0
-1.3599,1,-0.63694,-0.61981,1,0,0,1,0,0
-1.3599,1,-0.77401,1.9407,1,0,0,1,0,0
-1.3599,1,-0.77401,1.9407,1,0,0,1,0,0
-1.3599,1,2.0115,-0.37688,1,0,0,1,0,0
-0.94141,0,-0.33628,-0.28942,0,0,1,1,0,0
-1.308,1,-0.85801,-0.71699,0,1,0,1,0,0
-0.88953,0,0.48168,-0.44004,0,0,1,1,0,0
-1.308,1,-0.26996,-0.21654,1,0,0,1,0,0
-1.308,1,-0.22575,-0.16795,0,1,0,1,0,0
-0.63012,0,0.18545,0.2839,1,0,0,1,0,0
-0.83765,0,-0.097525,-0.027052,0,0,1,1,0,0
-1.1904,0,-0.33186,-0.28456,0,1,0,1,0,0
-1.1904,0,-0.64578,-0.77043,1,0,0,1,0,0
-1.1904,0,-0.59273,-0.78987,1,0,0,1,0,0
-1.1904,0,-0.4424,-0.40603,1,0,0,1,0,0
-1.1904,0,-0.78727,-0.78501,1,0,0,1,0,0
-1.1904,0,2.3343,2.6452,1,0,0,1,0,0
-1.1904,0,-0.1329,-0.065921,1,0,0,1,0,0
-1.1904,0,-1.1985,-1.2369,1,0,0,1,0,0
-1.1904,0,0.73371,0.88638,1,0,0,1,0,0
-0.52635,0,0.18545,-0.63439,1,0,0,1,0,0
-1.1489,0,-0.25228,-0.79958,1,0,0,1,0,0
-1.1489,0,0.55685,0.69203,1,0,0,1,0,0
-1.0971,0,-0.25228,-0.19711,1,0,0,1,0,0
-0.47447,0,1.1891,-0.3623,1,0,0,1,0,0
-1.0452,0,-0.60157,-0.58094,1,0,0,1,0,0
-0.57824,0,0.32251,0.43452,0,0,1,1,0,0
-0.99329,0,-0.23459,1.7172,1,0,0,1,0,0
-0.83765,0,-0.18153,-1.062,1,0,0,1,0,0
-0.83765,0,-0.51314,-0.46919,1,0,0,1,0,0
-0.83765,0,0.29598,-0.58094,0,1,0,1,0,0
-0.83765,0,-0.33628,-0.28942,1,0,0,1,0,0
-0.83765,0,0.61875,0.76006,0,1,0,1,0,0
-0.42259,0,-0.40703,-0.36716,0,0,1,1,0,0
-0.78576,0,-0.26996,-0.71699,0,1,0,1,0,0
-0.78576,0,-0.35397,-0.27484,1,0,0,1,0,0
-0.37071,0,1.5119,-0.44004,0,0,1,1,0,0
-0.1113,0,0.18545,0.2839,1,0,0,1,0,0
-0.73388,0,-0.10637,-0.036769,1,0,0,1,0,0
-0.31883,0,0.92383,-0.33801,0,0,1,1,0,0
-0.682,0,-0.72095,-0.71213,1,0,0,1,0,0
-0.682,0,0.5259,0.65802,1,0,0,1,0,0
-0.682,0,-0.42029,-0.89676,1,0,0,1,0,0
-0.059416,0,0.57454,0.71147,1,0,0,1,0,0
-0.682,0,-0.87128,-1.1008,1,0,0,0,0,1
-0.682,0,-0.1329,0.20131,1,0,0,1,0,0
-0.682,0,-1.0791,-1.1057,1,0,0,1,0,0
-0.682,0,0.64528,0.78921,0,1,0,1,0,0
-0.007534,0,0.18545,-0.63439,1,0,0,1,0,0
-0.63012,0,0.73813,0.89124,1,0,0,1,0,0
-0.63012,0,-0.29207,-0.58094,1,0,0,1,0,0
-0.21506,0,0.6497,-0.5032,0,0,1,1,0,0
-0.21506,0,0.92383,1.0953,0,0,1,1,0,0
-0.63012,0,-0.19922,-0.7267,1,0,0,1,0,0
-0.57824,0,-0.42029,-0.38174,1,0,0,1,0,0
-0.57824,0,-0.15058,-0.085356,1,0,0,1,0,0
-0.52635,0,0.21198,0.31306,1,0,0,1,0,0
-0.52635,0,-0.23901,-0.18253,1,0,0,1,0,0
0.09623,0,1.1891,1.3868,1,0,0,1,0,0
-0.47447,0,1.2952,1.5034,1,0,0,1,0,0
-0.059416,0,-0.33628,-0.43518,0,0,1,1,0,0
-0.42259,0,-0.048889,0.60944,0,1,0,1,0,0
-0.42259,0,1.167,-0.77043,1,0,0,1,0,0
-0.42259,0,0.30041,0.11385,1,0,0,1,0,0
-0.42259,0,-0.23017,-0.17281,1,0,0,1,0,0
-0.42259,0,-0.25228,-0.6441,1,0,0,1,0,0
0.09623,0,-0.044467,-0.33315,0,0,1,1,0,0
-0.31883,0,-0.65021,-0.46919,1,0,0,1,0,0
0.30376,1,-0.26554,-0.21168,1,0,0,1,0,0
-0.31883,0,0.52148,1.9407,1,0,0,1,0,0
0.09623,0,1.7816,2.0379,0,0,1,1,0,0
-0.31883,0,1.4235,1.6443,1,0,0,1,0,0
-0.31883,0,-0.57946,-0.55665,1,0,0,1,0,0
-0.26694,0,-0.43355,-0.71699,0,1,0,1,0,0
0.35564,1,-0.84917,-0.85303,1,0,0,1,0,0
-0.26694,0,-0.54409,-0.51778,1,0,0,1,0,0
0.19999,0,0.021854,0.10413,0,0,1,1,0,0
-0.16318,0,-0.69442,0.71147,1,0,0,1,0,0
-0.16318,0,1.2422,-0.89676,1,0,0,0,1,0
0.4594,1,-0.11079,-0.041628,1,0,0,1,0,0
-0.16318,0,-0.11963,-0.051345,1,0,0,1,0,0
-0.16318,0,-0.95086,-0.96478,1,0,0,1,0,0
-0.1113,0,-0.38492,-0.58094,1,0,0,1,0,0
0.56317,1,-0.4026,-0.3623,1,0,0,1,0,0
-0.059416,0,-0.65463,-0.63925,1,0,0,1,0,0
-0.007534,0,-0.92876,-0.94048,1,0,0,1,0,0
-0.007534,0,-0.15943,-0.095073,1,0,0,1,0,0
-0.007534,0,-0.19038,-0.12908,1,0,0,1,0,0
0.4594,1,-0.39818,-0.59552,0,0,1,0,1,0
0.66693,1,-0.0090958,-0.68297,1,0,0,1,0,0
0.016678,0,0.43305,0.55599,1,0,0,1,0,0
0.016678,0,-0.38492,-0.34287,1,0,0,1,0,0
0.044348,0,0.66739,-0.21168,1,0,0,1,0,0
0.044348,0,-0.15943,1.7172,1,0,0,1,0,0
0.09623,0,1.167,-0.77043,1,0,0,1,0,0
0.09623,0,2.0336,2.3148,1,0,0,1,0,0
0.09623,0,-0.25228,-0.6441,1,0,0,1,0,0
0.61505,1,0.052804,-0.33315,0,0,1,1,0,0
0.82258,0,-0.40703,-0.36716,1,0,0,1,0,0
0.61505,1,0.94152,1.1147,0,0,1,1,0,0
0.14811,0,-0.11079,2.1885,1,0,0,1,0,0
0.14811,0,-1.026,1.2216,1,0,0,1,0,0
0.14811,0,0.95036,1.1245,1,0,0,1,0,0
0.14811,0,0.30041,0.41023,1,0,0,1,0,0
0.14811,0,-0.47777,-0.4449,1,0,0,1,0,0
0.14811,0,-0.20806,-0.14852,1,0,0,1,0,0
0.14811,0,1.6622,1.6006,1,0,0,1,0,0
0.66693,1,-0.68558,-0.44004,0,0,1,1,0,0
0.87446,0,-0.47777,-0.4449,1,0,0,1,0,0
0.23804,0,-0.0090958,2.3634,1,0,0,1,0,0
0.23804,0,-0.40703,-0.53235,0,1,0,1,0,0
0.23804,0,-0.66347,-0.64896,0,1,0,1,0,0
0.23804,0,0.45073,0.57543,1,0,0,1,0,0
0.23804,0,-0.38492,-0.34287,1,0,0,1,0,0
0.29338,1,-0.0090958,-0.27484,1,0,0,1,0,0
1.082,0,-0.4026,-0.3623,1,0,0,1,0,0
0.3418,1,-0.26996,-0.21654,1,0,0,1,0,0
1.3933,0,-0.84917,-0.85303,1,0,0,1,0,0
1.3933,0,-0.47777,-0.4449,1,0,0,1,0,0
0.97822,0,-0.46893,-0.43518,0,0,1,1,0,0
0.44557,1,-0.61483,0.18673,0,1,0,1,0,0
0.44557,1,0.75581,0.91068,1,0,0,1,0,0
0.49745,1,3.4131,-0.3623,1,0,0,1,0,0
0.49745,1,3.4131,-0.3623,1,0,0,1,0,0
0.49745,1,1.2952,1.5034,0,1,0,1,0,0
0.49745,1,-0.19038,-0.58094,1,0,0,1,0,0
1.6008,0,-0.4026,-0.3623,1,0,0,1,0,0
0.55625,1,-0.59715,-0.57608,0,1,0,1,0,0
1.1339,0,0.066069,0.15272,0,0,1,1,0,0
0.60467,1,-0.057732,1.7172,1,0,0,1,0,0
1.1858,0,0.074912,-0.44004,0,0,1,0,1,0
0.6531,1,-0.56178,0.47825,1,0,0,1,0,0
0.6531,1,-0.51314,-0.48377,1,0,0,1,0,0
0.6531,1,-0.057732,0.016677,1,0,0,1,0,0
1.2376,0,0.43747,0.56085,0,0,1,1,0,0
1.9121,0,-0.47335,-0.44004,1,0,0,1,0,0
