-1.9438,0,-0.62165,-1.6809,1,0,0,1,0,0
-1.9438,0,-1.2934,-1.6464,1,0,0,1,0,0
-1.9438,0,-0.86256,-1.3879,0,1,0,1,0,0
-1.9438,0,-0.86256,-1.3879,0,1,0,1,0,0
-1.9438,0,0.11033,-1.4798,1,0,0,1,0,0
-1.9438,0,-0.7699,-0.61221,1,0,0,1,0,0
-1.9438,0,-0.58922,-0.70414,1,0,0,1,0,0
-1.854,0,0.70333,-0.33067,0,0,1,0,1,0
-1.9438,0,-0.44097,-0.66392,1,0,0,1,0,0
-1.8476,0,-0.2186,-0.69839,1,0,0,1,0,0
-1.8476,0,-1.2934,-0.8248,1,0,0,1,0,0
-1.8476,0,-0.59849,-0.89375,1,0,0,1,0,0
-1.8476,0,-0.39464,-0.51453,0,1,0,1,0,0
-1.8476,0,-0.53826,-0.46282,1,0,0,1,0,0
-1.8476,0,-0.32515,-0.22724,1,0,0,1,0,0
-1.8476,0,-0.71894,-1.0259,1,0,0,1,0,0
-1.8476,0,-0.45487,-0.67541,1,0,0,1,0,0
-1.8476,0,-0.35295,-0.52028,0,1,0,1,0,0
-1.7577,0,-0.4734,0.19794,0,0,1,1,0,0
-1.6614,0,-0.69578,-0.32492,1,0,0,1,0,0
-1.7513,0,-0.76063,-0.72712,1,0,0,1,0,0
-1.7513,0,-1.1405,-1.1523,1,0,0,1,0,0
-1.7513,0,-0.44097,-1.0087,1,0,0,1,0,0
-1.7513,0,-0.72821,-0.66392,1,0,0,1,0,0
-1.7513,0,0.28638,-1.1466,1,0,0,1,0,0
-1.4689,1,-0.96448,-0.45707,1,0,0,1,0,0
-1.3726,1,-0.4595,-1.2327,1,0,0,1,0,0
-1.3726,1,-0.84866,0.019822,0,0,1,1,0,0
-1.655,0,-0.57996,-0.95695,1,0,0,1,0,0
-1.655,0,-0.80233,-1.1006,1,0,0,1,0,0
-1.655,0,-0.81623,-0.97993,1,0,0,1,0,0
-1.655,0,-0.21396,-1.1466,0,1,0,1,0,0
-1.2764,1,-0.10741,0.44501,1,0,0,1,0,0
-1.655,0,-0.21396,-0.99143,1,0,0,1,0,0
-1.655,0,-1.1776,-1.4224,0,1,0,1,0,0
-1.655,0,-2.1088,-0.36514,1,0,0,1,0,0
-1.655,0,-0.39464,-1.1523,1,0,0,1,0,0
-1.1801,0,-0.4873,-0.026144,1,0,0,1,0,0
-1.1801,0,-0.45024,-0.32492,1,0,0,1,0,0
-1.6069,1,-0.80233,0.15772,1,0,0,1,0,0
-1.1801,0,-0.1908,-0.45707,0,0,1,1,0,0
-1.4914,1,-0.7977,-0.16404,1,0,0,1,0,0
-1.4914,1,-0.070348,-1.3074,1,0,0,1,0,0
-1.4914,1,-0.047184,-1.227,1,0,0,1,0,0
-1.4914,1,-1.3212,-0.80182,0,1,0,1,0,0
-1.4914,1,-0.69578,-0.92248,0,1,0,1,0,0
-0.98755,0,-0.57532,-0.13531,1,0,0,1,0,0
-1.4914,1,-0.99691,-0.79033,1,0,0,1,0,0
-1.4914,1,1.8152,-0.83629,1,0,0,0,0,1
-0.98755,0,1.843,-0.45707,1,0,0,1,0,0
-0.98755,0,-0.10741,0.44501,1,0,0,1,0,0
-1.4914,1,-0.47803,-1.3477,0,1,0,1,0,0
-1.4914,1,-0.89962,-1.4453,0,1,0,1,0,0
-1.4914,1,-0.042551,-0.89375,1,0,0,1,0,0
-1.4914,1,1.2315,-0.73287,1,0,0,1,0,0
-1.4432,1,-0.60312,-0.83055,1,0,0,1,0,0
-1.4432,1,-0.77453,-0.84778,1,0,0,1,0,0
-0.89127,0,0.32344,-1.2327,1,0,0,1,0,0
-1.3951,1,-1.7706,-0.8248,1,0,0,1,0,0
-1.0357,0,0.19372,2.163,0,0,1,1,0,0
-1.3951,1,-0.88109,-1.2959,0,1,0,1,0,0
-1.0357,0,0.67553,-0.12382,0,0,1,1,0,0
-0.795,0,-0.10741,0.44501,1,0,0,1,0,0
-1.3502,1,-0.028653,-0.88226,0,1,0,1,0,0
-1.3084,1,-0.35758,0.76102,1,0,0,1,0,0
-1.3084,1,-0.028653,-0.12957,0,1,0,1,0,0
-1.3084,1,1.6808,-0.51453,0,1,0,1,0,0
-1.3084,1,4.1687,-0.89375,1,0,0,1,0,0
-1.3084,1,-0.64018,-0.69839,1,0,0,1,0,0
-1.3084,1,0.76356,-0.8248,1,0,0,1,0,0
-1.3084,1,-0.41781,-0.46282,1,0,0,1,0,0
-1.3084,1,2.6352,-0.22724,1,0,0,1,0,0
-1.3084,1,0.82378,-0.2847,1,0,0,1,0,0
-1.3084,1,0.21225,0.14623,1,0,0,1,0,0
-1.3084,1,0.57361,-0.31918,1,0,0,1,0,0
-1.3084,1,0.31417,-1.0259,1,0,0,1,0,0
-1.3084,1,-1.0062,-0.67541,1,0,0,1,0,0
-1.3084,1,2.5842,-0.71563,1,0,0,1,0,0
-1.3084,1,-0.047184,-0.52028,0,1,0,1,0,0
-1.2603,1,-1.7104,-0.83055,1,0,0,1,0,0
-0.69873,0,-0.4873,-0.026144,1,0,0,1,0,0
-1.2603,1,0.76356,-0.0031607,1,0,0,1,0,0
-1.2603,1,0.91644,2.9961,1,0,0,1,0,0
-0.89127,0,-0.28809,0.019822,0,0,1,1,0,0
-1.2186,0,0.10107,-1.1523,1,0,0,1,0,0
-1.2186,0,-0.62165,0.5829,0,1,0,1,0,0
